,Tweet,Mobile_Tech_Tag
2529,saanch22 Ki khi chubby bubby n ruby ko na bta de ki bhagode pr ek jacket dene ko nhi h. Tab jake usne ek bahut hi buri jacket nikal ke di 😂 😂 😂 feel bad Toshi kaisa bhikhari dost hai uski bhi galti nhi h 90 lakh ka loan leke betha h PR k liye ek jacket b dena afford nhi kr sakta,0
2530,srivatsayb Ghar banane ke liye tu ek bank se loan lega aur agar wo bankrupt ho gayi tu fraud hoga ya nahi aur ha patloon zip ho ya button wo sab chiz china hi banata hai dhoti paheno Swadeshi bano,0
2531,anupam0044 advocatebljain capankajssm भले ही सीए प्रमाणीकरण करें लेकिन यह एक बैंक अथॉरिटी की जिम्मेदारी ज्यादा है कि कागज को ठीक से देखे वह सही है या नहीं है और उसके बाद ही Loan करें जिस तरीके से बैंकों में एनपीए हो रहे हैं यह चिंता का विषय है,0
2532,birendra112016 advocatebljain capankajssm Sarkar ko Lagta hai ki ka sing muhar lag jane ke baad Loan NPA nahi hoga Lekin aisa kuchh bhi nahi hai,0
2533,ArunChe12360653 SonuSood hi sir Mera naam bahadur Hain sir mein badi muskil mein Hoon Mera ek operation huwa appendix ka usmein bahut kharch ho gaya lockdown k waja se mein kaam nhi Kar paya Bharat pe se meine loan liya tha operation Kiya tha sir mein poor family se belong karta Hoon,0
2534,SonuSood Sir Aapse bahut help manga Apne medical shop ke liye mujhe 5 lakh tak ki jarurat hai kyuki bank se loan nhi mil raha hai Aur koi aur meri madad nhi kar raha pls meri madad kijiye Meri puri family mujhper depend karti hai aur meri halat bahut jyada kharab hai,0
2535,saanch22 Ki khi chubby bubby n ruby ko na bta de ki bhagode pr ek jacket dene ko nhi h. Tab jake usne ek bahut hi buri jacket nikal ke di 😂 😂 😂 feel bad Toshi kaisa bhikhari dost hai uski bhi galti nhi h 90 lakh ka loan leke betha h PR k liye ek jacket b dena afford nhi kr sakta,0
2536,saanch22 Ki khi chubby bubby n ruby ko na bta de ki bhagode pr ek jacket dene ko nhi h. Tab jake usne ek bahut hi buri jacket nikal ke di 😂 😂 😂 feel bad Toshi kaisa bhikhari dost hai uski bhi galti nhi h 90 lakh ka loan leke betha h PR k liye ek jacket b dena afford nhi kr sakta,0
2537,Sir meine loan mein 1 lakh liya tha ab operation k waja se usko chukana muskil ho raha Hain aap k bare mein suna aapko meine tweet Kiya q ki aap garibo ka mashiya Hain meine bhi Socha aap ho Jo Mera madat Kar sakte ho,0
2538,SonuSood hi sir Mera naam bahadur Hain sir mein badi muskil mein Hoon Mera ek operation huwa appendix ka usmein bahut kharch ho gaya lockdown k waja se mein kaam nhi Kar paya Bharat pe se meine loan liya tha operation Kiya tha sir mein poor family se belong karta Hoon,0
2539,saanch22 Ki khi chubby bubby n ruby ko na bta de ki bhagode pr ek jacket dene ko nhi h. Tab jake usne ek bahut hi buri jacket nikal ke di 😂 😂 😂 feel bad Toshi kaisa bhikhari dost hai uski bhi galti nhi h 90 lakh ka loan leke betha h PR k liye ek jacket b dena afford nhi kr sakta,0
2540,QT saanch22 🤣 🤣 🤣 Ki khi chubby bubby n ruby ko na bta de ki bhagode pr ek jacket dene ko nhi h. Tab jake usne ek bahut hi buri jacket nikal ke di 😂 😂 😂 feel bad Toshi kaisa bhikhari dost hai uski bhi galti nhi h 90 lakh ka loan leke betha h PR k liye ek jacket b dena afford nhi kr sakta,0
2541,saanch22 Ki khi chubby bubby n ruby ko na bta de ki bhagode pr ek jacket dene ko nhi h. Tab jake usne ek bahut hi buri jacket nikal ke di 😂 😂 😂 feel bad Toshi kaisa bhikhari dost hai uski bhi galti nhi h 90 lakh ka loan leke betha h PR k liye ek jacket b dena afford nhi kr sakta,0
2542,Sourabh_RLD2022 Nirav Modi bank se loan lekr bhag gya बाबा उसे करो_गिरफ्तार करो_गिरफ्तार,0
2543,iqrarulhassan Na hammri koi sefty ha covid main na koi aur kuch Totley ALLHA KE AAS PAY road risk AAY DIN MOBILE BHE DAY KARACHI jaysay SAHAR MAIN JANHA road naam KO NAHI wanha GARRI KO BHE maintain KARAY APNI POCKET BAKI pasay COMPNY LAY JAY,0
2544,MayurMo32014187 क्यूपर्सनल मे बात करना है आपके chavani छाप recoveryवालो को sambhalo aur जो बात करना है सबके सामने बात करो मे rmasindia महाराष्ट्रसे आपको सुचिक करता huहमारे मेंबर्स को क्या कोई भी आम् जनता को पारेषण करेंगे आप तो फिर हमे बॉयकॉट डिजिटल payment boycott saving account Karna padega ramesh8976 appear unpleasant experience like know go wrong share detailed information DM ^Team Kotak,0
2545,saanch22 Ki khi chubby bubby n ruby ko na bta de ki bhagode pr ek jacket dene ko nhi h. Tab jake usne ek bahut hi buri jacket nikal ke di 😂 😂 😂 feel bad Toshi kaisa bhikhari dost hai uski bhi galti nhi h 90 lakh ka loan leke betha h PR k liye ek jacket b dena afford nhi kr sakta,0
2546,saanch22 Ki khi chubby bubby n ruby ko na bta de ki bhagode pr ek jacket dene ko nhi h. Tab jake usne ek bahut hi buri jacket nikal ke di 😂 😂 😂 feel bad Toshi kaisa bhikhari dost hai uski bhi galti nhi h 90 lakh ka loan leke betha h PR k liye ek jacket b dena afford nhi kr sakta,0
2547,saanch22 Ki khi chubby bubby n ruby ko na bta de ki bhagode pr ek jacket dene ko nhi h. Tab jake usne ek bahut hi buri jacket nikal ke di 😂 😂 😂 feel bad Toshi kaisa bhikhari dost hai uski bhi galti nhi h 90 lakh ka loan leke betha h PR k liye ek jacket b dena afford nhi kr sakta,0
2548,saanch22 Ki khi chubby bubby n ruby ko na bta de ki bhagode pr ek jacket dene ko nhi h. Tab jake usne ek bahut hi buri jacket nikal ke di 😂 😂 😂 feel bad Toshi kaisa bhikhari dost hai uski bhi galti nhi h 90 lakh ka loan leke betha h PR k liye ek jacket b dena afford nhi kr sakta,0
