,Id,text,class,cleaned_text,bag_of_words,,,,
1527,tweet_1528,RT @VikasMo38552203: @prabhurajpoot5 @pfbwfindia @narendramodi @girirajsinghbjp @nsitharaman @CCI_India Mere bhai mene bank se loan lekar poultry me dala lekin karja bhi ho gaya hai bank ka our abhi poultry farm shuru karane ki himaat bhi nahi ho rahi hai 4 years kaise to dhakel diye kal kuch milega kal kuch milega kuch nahi 4 year bad ab 6 lac bank ka loan 4 sal barbad,0, vikasmo38552203 prabhurajpoot5 pfbwfindia narendramodi girirajsinghbjp nsitharaman cci_india mere bhai mene bank se loan lekar poultry me dala lekin karja bhi ho gaya hai bank ka our abhi poultry farm shuru karane ki himaat bhi nahi ho rahi hai 4 years kaise to dhakel diye kal kuch milega kal kuch milega kuch nahi 4 year bad ab 6 lac bank ka loan 4 sal barbad,"['  ', 'vikasmo38552203', 'prabhurajpoot5', 'pfbwfindia', 'narendramodi', 'girirajsinghbjp', 'nsitharaman', 'cci_india', 'mere', 'bhai', 'mene', 'bank', 'se', 'loan', 'lekar', 'poultry', 'dala', 'lekin', 'karja', 'bhi', 'ho', 'gaya', 'hai', 'bank', 'ka', 'abhi', 'poultry', 'farm', 'shuru', 'karane', 'ki', 'himaat', 'bhi', 'nahi', 'ho', 'rahi', 'hai', '4', 'year', 'kaise', 'dhakel', 'diye', 'kal', 'kuch', 'milega', 'kal', 'kuch', 'milega', 'kuch', 'nahi', '4', 'year', 'bad', 'ab', '6', 'lac', 'bank', 'ka', 'loan', '4', 'sal', 'barbad']",,,,
1528,tweet_1529,श्री रामचंद्र जी कह गए सिया से ऐसा कलयुग आएगा गाड़ी खरीदो गे cash से और petrol loan से आएगा #नही_चाहिए_भाजपा,0,श्री रामचंद्र जी कह गए सिया से ऐसा कलयुग आएगा गाड़ी खरीदो गे cash से और petrol loan से आएगा नही_चाहिए_भाजपा,"['श्री', 'रामचंद्र', 'जी', 'कह', 'गए', 'सिया', 'ऐसा', 'कलयुग', 'आएगा', 'गाड़ी', 'खरीदो', 'गे', 'cash', 'petrol', 'loan', 'आएगा', 'नही_चाहिए_भाजपा']",,,,
1529,tweet_1530,"RT @tanujthakurinc: अबकी बार पेट्रोल 100 के पार एवं डीजल 90 के पार मोदी जी इतना भी विकास क्यों कर दिया कि अब गाड़िया Cash पे और पेट्रोल लोग Loan पे लेने लगे है,क्या यही विकास दिखाना है या फिर अभी और भी कुछ बाकी है #ModiFuelScam",0," tanujthakurinc अबकी बार पेट्रोल 100 के पार एवं डीजल 90 के पार मोदी जी इतना भी विकास क्यों कर दिया कि अब गाड़िया cash पे और पेट्रोल लोग loan पे लेने लगे है,क्या यही विकास दिखाना है या फिर अभी और भी कुछ बाकी है modifuelscam","['  ', 'tanujthakurinc', 'अबकी', 'बार', 'पेट्रोल', '100', 'पार', 'डीजल', '90', 'पार', 'मोदी', 'जी', 'इतना', 'विकास', 'क्यों', 'अब', 'गाड़िया', 'cash', 'पेट्रोल', 'लोग', 'loan', 'लेने', 'लगे', 'क्या', 'विकास', 'दिखाना', 'बाकी', 'modifuelscam']",,,,
1530,tweet_1531,"अबकी बार पेट्रोल 100 के पार एवं डीजल 90 के पार मोदी जी इतना भी विकास क्यों कर दिया कि अब गाड़िया Cash पे और पेट्रोल लोग Loan पे लेने लगे है,क्या यही विकास दिखाना है या फिर अभी और भी कुछ बाकी है #ModiFuelScam",0,"अबकी बार पेट्रोल 100 के पार एवं डीजल 90 के पार मोदी जी इतना भी विकास क्यों कर दिया कि अब गाड़िया cash पे और पेट्रोल लोग loan पे लेने लगे है,क्या यही विकास दिखाना है या फिर अभी और भी कुछ बाकी है modifuelscam","['अबकी', 'बार', 'पेट्रोल', '100', 'पार', 'डीजल', '90', 'पार', 'मोदी', 'जी', 'इतना', 'विकास', 'क्यों', 'अब', 'गाड़िया', 'cash', 'पेट्रोल', 'लोग', 'loan', 'लेने', 'लगे', 'क्या', 'विकास', 'दिखाना', 'बाकी', 'modifuelscam']",,,,
1531,tweet_1532,@interfailed @ipunamchoudhary @Adhiyajna_ Par humne moti-moti marwadi mahilayon ko bas saree shopping karte dekha hai. Kaam nahi karne ke karan moti ho jaate hai. 😂😂😂 Aese unka entrepreneurial skills gajab ka hota hai. High risk takers & very hardworking. Bas dukaan wale seth ji din mein so jaate hai.,0, interfailed ipunamchoudhary adhiyajna_ par humne moti-moti marwadi mahilayon ko bas saree shopping karte dekha hai. kaam nahi karne ke karan moti ho jaate hai. 😂😂😂 aese unka entrepreneurial skills gajab ka hota hai. high risk takers & very hardworking. bas dukaan wale seth ji din mein so jaate hai.,"['  ', 'interfaile', 'ipunamchoudhary', 'adhiyajna', 'par', 'humne', 'moti', 'moti', 'marwadi', 'mahilayon', 'ko', 'bas', 'saree', 'shopping', 'karte', 'dekha', 'hai', 'kaam', 'nahi', 'karne', 'ke', 'karan', 'moti', 'ho', 'jaate', 'hai', '😂', '😂', '😂', 'aese', 'unka', 'entrepreneurial', 'skill', 'gajab', 'ka', 'hota', 'hai', 'high', 'risk', 'takers', 'hardworking', 'bas', 'dukaan', 'wale', 'seth', 'ji', 'din', 'mein', 'jaate', 'hai']",,,,
1532,tweet_1533,@dhanicares 19 tarikh ko call aaya jismein kahan gaya ki ki aapka loan foreclosure karna chahte hain to aapko 1368 B bharna honge Urdu rang mere pass payment na hone ke samay nahin kar paya dusri baar mujhe 22 tarikh ko phone aaya hai use per bhi sem yahi Kaha Gaya aapko 1368 rs,0, dhanicares 19 tarikh ko call aaya jismein kahan gaya ki ki aapka loan foreclosure karna chahte hain to aapko 1368 b bharna honge urdu rang mere pass payment na hone ke samay nahin kar paya dusri baar mujhe 22 tarikh ko phone aaya hai use per bhi sem yahi kaha gaya aapko 1368 rs,"['  ', 'dhanicare', '19', 'tarikh', 'ko', 'aaya', 'jismein', 'kahan', 'gaya', 'ki', 'ki', 'aapka', 'loan', 'foreclosure', 'karna', 'chahte', 'hain', 'aapko', '1368', 'b', 'bharna', 'honge', 'urdu', 'rang', 'mere', 'pass', 'payment', 'na', 'hone', 'ke', 'samay', 'nahin', 'kar', 'paya', 'dusri', 'baar', 'mujhe', '22', 'tarikh', 'ko', 'phone', 'aaya', 'hai', 'use', 'bhi', 'sem', 'yahi', 'kaha', 'gaya', 'aapko', '1368', 'r']",,,,
1533,tweet_1534,RT @Lockdownharasme: @fraud_india @BanAllLoanApps @Indian63090484 @Rahul_k_Sonwane @Yogesh29319022 All agents support Loan application and harassment public only some money इन एप्लिकेशन को agents कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0, lockdownharasme fraud_india banallloanapps indian63090484 rahul_k_sonwane yogesh29319022 all agents support loan application and harassment public only some money इन एप्लिकेशन को agents कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,"['  ', 'lockdownharasme', 'fraud_india', 'banallloanapps', 'indian63090484', 'rahul_k_sonwane', 'yogesh29319022', 'agent', 'support', 'loan', 'application', 'harassment', 'public', 'money', 'एप्लिकेशन', 'agent', 'पैसो', 'गलत', 'दे', 'जबकि', 'कमाई', 'एप्लिकेशन', 'मालिक', 'कमाई']",,,,
1534,tweet_1535,"@Vikramreetwal Good evening Sir, KCC and KSS loan NPA nahi huya hai par bank ne kanoni karyavahi suru kar di hai. Tehseel se notice aya hai. Esa ho sakta hai kya.please reply",0," vikramreetwal good evening sir, kcc and kss loan npa nahi huya hai par bank ne kanoni karyavahi suru kar di hai. tehseel se notice aya hai. esa ho sakta hai kya.please reply","['  ', 'vikramreetwal', 'good', 'evening', 'sir', 'kcc', 'kss', 'loan', 'npa', 'nahi', 'huya', 'hai', 'par', 'bank', 'ne', 'kanoni', 'karyavahi', 'suru', 'kar', 'di', 'hai', 'tehseel', 'se', 'notice', 'aya', 'hai', 'esa', 'ho', 'sakta', 'hai', 'kya.please', 'reply']",,,,
1535,tweet_1536,@SrBachchan sir loan sanction ho Gaya @akshaykumar Mr Canadian bicycle kab purchase kar rahe hai @AnupamPKher Takle raja ab to driver samay se pahle he aap jata hoga.. Aur kashmiri panditon ka kya hua sab kashmir pahunch gaye 🤣😂🤣 https://t.co/TPuhWT36tz,0, srbachchan sir loan sanction ho gaya akshaykumar mr canadian bicycle kab purchase kar rahe hai anupampkher takle raja ab to driver samay se pahle he aap jata hoga.. aur kashmiri panditon ka kya hua sab kashmir pahunch gaye 🤣😂🤣 ,"['  ', 'srbachchan', 'sir', 'loan', 'sanction', 'ho', 'gaya', 'akshaykumar', 'mr', 'canadian', 'bicycle', 'kab', 'purchase', 'kar', 'rahe', 'hai', 'anupampkher', 'takle', 'raja', 'ab', 'driver', 'samay', 'se', 'pahle', 'aap', 'jata', 'hoga', 'aur', 'kashmiri', 'panditon', 'ka', 'kya', 'hua', 'sab', 'kashmir', 'pahunch', 'gaye', '🤣', '😂', '🤣']",,,,
1536,tweet_1537,@passivefool @anishteli @lonelycrowd Naam mein loan hai,0, passivefool anishteli lonelycrowd naam mein loan hai,"['  ', 'passivefool', 'anishteli', 'lonelycrowd', 'naam', 'mein', 'loan', 'hai']",,,,
1537,tweet_1538,@kamleshrahang15 Fark ye aaya ki abhi hum Foriegn country ke loan nahi chuka rahe hain. Hum Bharat ko hi aatm nirbhar bana rahe hain. Ab Sui se lekar Automatice bio weapon hum bharat me bana rahe hain. Ab Population ka bhi to fark padega na bhaiya. Congress ke time me aur ab ke time me.,0, kamleshrahang15 fark ye aaya ki abhi hum foriegn country ke loan nahi chuka rahe hain. hum bharat ko hi aatm nirbhar bana rahe hain. ab sui se lekar automatice bio weapon hum bharat me bana rahe hain. ab population ka bhi to fark padega na bhaiya. congress ke time me aur ab ke time me.,"['  ', 'kamleshrahang15', 'fark', 'ye', 'aaya', 'ki', 'abhi', 'hum', 'foriegn', 'country', 'ke', 'loan', 'nahi', 'chuka', 'rahe', 'hain', 'hum', 'bharat', 'ko', 'hi', 'aatm', 'nirbhar', 'bana', 'rahe', 'hain', 'ab', 'sui', 'se', 'lekar', 'automatice', 'bio', 'weapon', 'hum', 'bharat', 'bana', 'rahe', 'hain', 'ab', 'population', 'ka', 'bhi', 'fark', 'padega', 'na', 'bhaiya', 'congress', 'ke', 'time', 'aur', 'ab', 'ke', 'time']",,,,
1538,tweet_1539,"चलो, ये मामला यहीं ख़त्म हो गया। #BengalNeedsLeft , but Rise in Protest at your own risk. https://t.co/HMzEL7L5Px",0,"चलो, ये मामला यहीं ख़त्म हो गया। bengalneedsleft , but rise in protest at your own risk. ","['चलो', 'मामला', 'यहीं', 'ख़त्म', 'bengalneedsleft', 'rise', 'protest', 'risk']",,,,
1539,tweet_1540,"@UPGovt @sanjaychapps1 @ShishirGoUP अपने बच्चो कि बर्बादी(बेरो़गारी) देख ही रहे है फिर भी आंख पर अंध भक्ति कि पट्टी है।SSC, banking, railway में लगभग 50% तक वैकेंसी कम हो गई, exam होता हैं तो रिजल्ट मे 3-4साल लग जाता है,फिर भी उसी बच्चों के पैरेंट्स अंध भक्ति कर रहे है,और बच्चा frustration and depression में हैं।",0," upgovt sanjaychapps1 shishirgoup अपने बच्चो कि बर्बादी(बेरो़गारी) देख ही रहे है फिर भी आंख पर अंध भक्ति कि पट्टी है।ssc, banking, railway में लगभग 50% तक वैकेंसी कम हो गई, exam होता हैं तो रिजल्ट मे 3-4साल लग जाता है,फिर भी उसी बच्चों के पैरेंट्स अंध भक्ति कर रहे है,और बच्चा frustration and depression में हैं।","['  ', 'upgovt', 'sanjaychapps1', 'shishirgoup', 'बच्चो', 'बर्बादी(बेरो़गारी', 'देख', 'आंख', 'अंध', 'भक्ति', 'पट्टी', 'है।ssc', 'banking', 'railway', 'लगभग', '50', 'वैकेंसी', 'कम', 'गई', 'exam', 'रिजल्ट', '3', '4साल', 'लग', 'जाता', 'बच्चों', 'पैरेंट्स', 'अंध', 'भक्ति', 'बच्चा', 'frustration', 'depression']",,,,
1542,tweet_1543,"@canarabank @RBIsays Udhar to Canara Bank deta hi ni ,,,meri sari eligibility puri thi but loan ni diya bolte hai guarantee kya doge ,,haryana govt employees hone ke bad bhi inko guarantee chahiye,,,, aam loga ko to kya dege ye bank loan aisa behavior hai inka ki koi inke ghar se paise mang raha ho",0," canarabank rbisays udhar to canara bank deta hi ni ,,,meri sari eligibility puri thi but loan ni diya bolte hai guarantee kya doge ,,haryana govt employees hone ke bad bhi inko guarantee chahiye,,,, aam loga ko to kya dege ye bank loan aisa behavior hai inka ki koi inke ghar se paise mang raha ho","['  ', 'canarabank', 'rbisay', 'udhar', 'canara', 'bank', 'deta', 'hi', 'ni', 'meri', 'sari', 'eligibility', 'puri', 'thi', 'loan', 'ni', 'diya', 'bolte', 'hai', 'guarantee', 'kya', 'doge', 'haryana', 'govt', 'employee', 'hone', 'ke', 'bad', 'bhi', 'inko', 'guarantee', 'chahiye', 'aam', 'loga', 'ko', 'kya', 'dege', 'ye', 'bank', 'loan', 'aisa', 'behavior', 'hai', 'inka', 'ki', 'koi', 'inke', 'ghar', 'se', 'paise', 'mang', 'raha', 'ho']",,,,
1543,tweet_1544,"@NitishKumar sir, Maine padhne k lie education loan liya tha @pnbindia aur loan na chuka pane k karan mera account NPA me dal diya hai jisse mai koi gvrmnt job nahi apply kar pa rahi aur private job mil nahi pa rahi hai.jisse me loan chuka paun. Kripa meri madad kare.",0," nitishkumar sir, maine padhne k lie education loan liya tha pnbindia aur loan na chuka pane k karan mera account npa me dal diya hai jisse mai koi gvrmnt job nahi apply kar pa rahi aur private job mil nahi pa rahi hai.jisse me loan chuka paun. kripa meri madad kare.","['  ', 'nitishkumar', 'sir', 'maine', 'padhne', 'k', 'lie', 'education', 'loan', 'liya', 'tha', 'pnbindia', 'aur', 'loan', 'na', 'chuka', 'pane', 'k', 'karan', 'mera', 'account', 'npa', 'dal', 'diya', 'hai', 'jisse', 'mai', 'koi', 'gvrmnt', 'job', 'nahi', 'apply', 'kar', 'pa', 'rahi', 'aur', 'private', 'job', 'mil', 'nahi', 'pa', 'rahi', 'hai.jisse', 'loan', 'chuka', 'paun', 'kripa', 'meri', 'madad', 'kare']",,,,
